date,Megawatts,4,5
2022-01-22 00:00:00,276282.0,-520.0,46456.0
2022-01-22 01:00:00,246285.0,-479.0,40479.0
2022-01-22 02:00:00,240663.0,-496.0,41780.0
2022-01-22 03:00:00,237703.0,-507.0,42274.0
2022-01-22 04:00:00,240794.0,-517.0,41126.0
2022-01-22 05:00:00,246838.0,-516.0,40616.0
2022-01-22 06:00:00,258025.0,-447.0,39879.0
2022-01-22 07:00:00,261803.0,16713.0,40127.0
2022-01-22 08:00:00,257062.0,76037.0,40234.0
2022-01-22 09:00:00,243853.0,108626.0,37108.0
2022-01-22 10:00:00,229704.0,112089.0,32255.0
2022-01-22 11:00:00,216232.0,106730.0,36777.0
2022-01-22 12:00:00,209927.0,104493.0,34695.0
2022-01-22 13:00:00,211850.0,106186.0,32465.0
2022-01-22 14:00:00,221879.0,104576.0,33476.0
2022-01-22 15:00:00,240732.0,76397.0,26145.0
2022-01-22 16:00:00,266941.0,23129.0,17193.0
2022-01-22 17:00:00,296122.0,-168.0,14626.0
2022-01-22 18:00:00,303028.0,22.0,12857.0
2022-01-22 19:00:00,297972.0,34.0,13160.0
2022-01-22 20:00:00,291544.0,142.0,16866.0
2022-01-22 21:00:00,283990.0,1055.0,20278.0
2022-01-22 22:00:00,271032.0,-188.0,19223.0
2022-01-22 23:00:00,236076.0,-352.0,15579.0
